sim_time_sec,abs_time,id,tracks,latitude,longitude
557,06:09:17,2602,"{}",35.065577,129.10706
558,06:09:18,2601,"{}",35.065325,129.102286
558,06:09:18,2602,"{}",35.065621,129.107075
559,06:09:19,2601,"{}",35.065279,129.102281
559,06:09:19,2602,"{}",35.0656,129.107416
560,06:09:20,2601,"{}",35.065234,129.10237
560,06:09:20,2602,"{}",35.065646,129.107425
561,06:09:21,2601,"{}",35.065188,129.102363
561,06:09:21,2602,"{}",35.065692,129.107434
562,06:09:22,2601,"{}",35.065142,129.102356
562,06:09:22,2602,"{}",35.065737,129.107443
563,06:09:23,2601,"{}",35.065097,129.102349
563,06:09:23,2602,"{}",35.065783,129.107452
564,06:09:24,2601,"{}",35.065051,129.102343
564,06:09:24,2602,"{}",35.065829,129.107461
565,06:09:25,2601,"{}",35.064999,129.102465
565,06:09:25,2602,"{}",35.065842,129.107697
566,06:09:26,2601,"{}",35.064953,129.102456
566,06:09:26,2602,"{}",35.065888,129.107702
567,06:09:27,2601,"{}",35.064908,129.102447
567,06:09:27,2602,"{}",35.065934,129.107707
568,06:09:28,2601,"{}",35.064862,129.102438
568,06:09:28,2602,"{}",35.06598,129.107712
569,06:09:29,2601,"{}",35.064816,129.102429
569,06:09:29,2602,"{}",35.066027,129.107717
570,06:09:30,2601,"{}",35.064771,129.10242
570,06:09:30,2602,"{}",35.066073,129.107722
571,06:09:31,2601,"{}",35.064707,129.102588
571,06:09:31,2602,"{}",35.066101,129.107891
572,06:09:32,2601,"{}",35.064662,129.102576
572,06:09:32,2602,"{}",35.066147,129.107893
573,06:09:33,2601,"{}",35.064617,129.102564
573,06:09:33,2602,"{}",35.066193,129.107895
574,06:09:34,2601,"{}",35.064572,129.102552
574,06:09:34,2602,"{}",35.066239,129.107898
575,06:09:35,2601,"{}",35.064527,129.102539
575,06:09:35,2602,"{}",35.066285,129.1079
576,06:09:36,2601,"{}",35.064482,129.102527
576,06:09:36,2602,"{}",35.066332,129.107902
577,06:09:37,2601,"{}",35.064393,129.102765
577,06:09:37,2602,"{}",35.066367,129.108021
578,06:09:38,2601,"{}",35.064349,129.102749
578,06:09:38,2602,"{}",35.066413,129.108021
579,06:09:39,2601,"{}",35.064305,129.102732
579,06:09:39,2602,"{}",35.066459,129.108021
580,06:09:40,2601,"{}",35.064261,129.102716
580,06:09:40,2602,"{}",35.066506,129.108022
581,06:09:41,2601,"{}",35.064217,129.1027
581,06:09:41,2602,"{}",35.066552,129.108022
582,06:09:42,2601,"{}",35.064172,129.102684
582,06:09:42,2602,"{}",35.066598,129.108022
583,06:09:43,2601,"{}",35.064034,129.103014
583,06:09:43,2602,"{}",35.066636,129.108097
584,06:09:44,2601,"{}",35.063992,129.102992
584,06:09:44,2602,"{}",35.066682,129.108096
585,06:09:45,2601,"{}",35.06395,129.10297
585,06:09:45,2602,"{}",35.066728,129.108094
586,06:09:46,2601,"{}",35.063907,129.102948
586,06:09:46,2602,"{}",35.066774,129.108093
587,06:09:47,2601,"{}",35.063865,129.102926
587,06:09:47,2602,"{}",35.066821,129.108092
588,06:09:48,2601,"{}",35.063823,129.102904
588,06:09:48,2602,"{}",35.066859,129.108148
589,06:09:49,2601,"{}",35.063594,129.10334
589,06:09:49,2602,"{}",35.066905,129.108146
590,06:09:50,2601,"{}",35.063555,129.10331
590,06:09:50,2602,"{}",35.066951,129.108144
591,06:09:51,2601,"{}",35.063516,129.10328
591,06:09:51,2602,"{}",35.066997,129.108142
592,06:09:52,2601,"{}",35.063477,129.103249
592,06:09:52,2602,"{}",35.067043,129.108139
593,06:09:53,2601,"{}",35.063437,129.103219
593,06:09:53,2602,"{}",35.06709,129.108137
594,06:09:54,2601,"{}",35.063398,129.103189
594,06:09:54,2602,"{}",35.067128,129.108164
595,06:09:55,2601,"{}",35.062982,129.103752
595,06:09:55,2602,"{}",35.067174,129.108162
596,06:09:56,2601,"{}",35.062949,129.103712
596,06:09:56,2602,"{}",35.06722,129.108159
597,06:09:57,2601,"{}",35.062917,129.103672
597,06:09:57,2602,"{}",35.067266,129.108156
598,06:09:58,2601,"{}",35.062885,129.103632
598,06:09:58,2602,"{}",35.067313,129.108154
599,06:09:59,2601,"{}",35.062852,129.103592
599,06:09:59,2602,"{}",35.067359,129.108151
600,06:10:00,2601,"{}",35.06282,129.103552
600,06:10:00,2602,"{}",35.067396,129.108157
601,06:10:01,2601,"{}",35.062163,129.104086
601,06:10:01,2602,"{}",35.067442,129.108154
602,06:10:02,2601,"{}",35.062141,129.104036
602,06:10:02,2602,"{}",35.067488,129.108151
603,06:10:03,2601,"{}",35.062119,129.103986
603,06:10:03,2602,"{}",35.067534,129.108148
604,06:10:04,2601,"{}",35.062098,129.103936
604,06:10:04,2602,"{}",35.06758,129.108146
605,06:10:05,2601,"{}",35.062076,129.103886
605,06:10:05,2602,"{}",35.067626,129.108143
606,06:10:06,2601,"{}",35.062055,129.103836
606,06:10:06,2602,"{}",35.067663,129.108127
607,06:10:07,2601,"{}",35.061264,129.104121
607,06:10:07,2602,"{}",35.067709,129.108124
608,06:10:08,2601,"{}",35.061256,129.104066
608,06:10:08,2602,"{}",35.067756,129.108122
609,06:10:09,2601,"{}",35.061248,129.10401
609,06:10:09,2602,"{}",35.067802,129.108119
610,06:10:10,2601,"{}",35.06124,129.103955
610,06:10:10,2602,"{}",35.067848,129.108116
611,06:10:11,2601,"{}",35.061232,129.1039
611,06:10:11,2602,"{}",35.067894,129.108114
612,06:10:12,2601,"{}",35.060474,129.10389
612,06:10:12,2602,"{}",35.067929,129.10807
613,06:10:13,2601,"{}",35.060478,129.103833
613,06:10:13,2602,"{}",35.067975,129.108069
614,06:10:14,2601,"{}",35.060483,129.103777
614,06:10:14,2602,"{}",35.068021,129.108067
615,06:10:15,2601,"{}",35.060488,129.103721
615,06:10:15,2602,"{}",35.068067,129.108065
616,06:10:16,2601,"{}",35.060493,129.103665
616,06:10:16,2602,"{}",35.069928,129.111059
617,06:10:17,2601,"{}",35.060498,129.103608
617,06:10:17,2602,"{}",35.069946,129.110995
618,06:10:18,2601,"{}",35.059904,129.103402
618,06:10:18,2602,"{}",35.069964,129.11093
619,06:10:19,2601,"{}",35.059919,129.103349
619,06:10:19,2602,"{}",35.069982,129.110865
620,06:10:20,2601,"{}",35.059934,129.103295
620,06:10:20,2602,"{}",35.07,129.1108
621,06:10:21,2601,"{}",35.059949,129.103242
621,06:10:21,2602,"{}",35.070019,129.110736
622,06:10:22,2601,"{}",35.059964,129.103189
622,06:10:22,2602,"{}",35.070037,129.110671
623,06:10:23,2601,"{}",35.059979,129.103135
623,06:10:23,2602,"{}",35.070055,129.110606
624,06:10:24,2601,"{}",35.059528,129.102835
624,06:10:24,2602,"{}",35.070073,129.110542
625,06:10:25,2601,"{}",35.059551,129.102786
625,06:10:25,2602,"{}",35.070092,129.110477
626,06:10:26,2601,"{}",35.059574,129.102737
626,06:10:26,2602,"{}",35.07011,129.110412
627,06:10:27,2601,"{}",35.059597,129.102688
627,06:10:27,2602,"{}",35.070128,129.110347
628,06:10:28,2601,"{}",35.05962,129.102639
628,06:10:28,2602,"{}",35.070146,129.110283
629,06:10:29,2601,"{}",35.059643,129.10259
629,06:10:29,2602,"{}",35.070164,129.110218
630,06:10:30,2601,"{}",35.059281,129.102228
630,06:10:30,2602,"{}",35.070183,129.110153
631,06:10:31,2601,"{}",35.059311,129.102185
631,06:10:31,2602,"{}",35.070201,129.110088
632,06:10:32,2601,"{}",35.059341,129.102142
632,06:10:32,2602,"{}",35.070219,129.110024
633,06:10:33,2601,"{}",35.05937,129.102098
633,06:10:33,2602,"{}",35.070237,129.109959
634,06:10:34,2601,"{}",35.0594,129.102055
634,06:10:34,2602,"{}",35.070255,129.109894
635,06:10:35,2601,"{}",35.059429,129.102011
635,06:10:35,2602,"{}",35.070274,129.109829
636,06:10:36,2601,"{}",35.059119,129.101569
636,06:10:36,2602,"{}",35.070292,129.109765
637,06:10:37,2601,"{}",35.059154,129.101533
637,06:10:37,2602,"{}",35.07031,129.1097
638,06:10:38,2601,"{}",35.05919,129.101497
638,06:10:38,2602,"{}",35.070328,129.109635
639,06:10:39,2601,"{}",35.059225,129.10146
639,06:10:39,2602,"{}",35.070347,129.10957
640,06:10:40,2601,"{}",35.059261,129.101424
640,06:10:40,2602,"{}",35.070365,129.109506
641,06:10:41,2601,"{}",35.058893,129.100594
641,06:10:41,2602,"{}",35.070383,129.109441
642,06:10:42,2601,"{}",35.058936,129.100572
642,06:10:42,2602,"{}",35.070401,129.109376
643,06:10:43,2601,"{}",35.058978,129.100549
643,06:10:43,2602,"{}",35.070419,129.109311
644,06:10:44,2601,"{}",35.05902,129.100526
644,06:10:44,2602,"{}",35.070438,129.109247
645,06:10:45,2601,"{}",35.059063,129.100504
645,06:10:45,2602,"{}",35.070456,129.109182
646,06:10:46,2601,"{}",35.059105,129.100481
646,06:10:46,2602,"{}",35.070474,129.109117
647,06:10:47,2601,"{}",35.059148,129.100458
647,06:10:47,2602,"{}",35.070492,129.109052
648,06:10:48,2601,"{}",35.05919,129.100436
648,06:10:48,2602,"{}",35.07051,129.108988
649,06:10:49,2601,"{}",35.059232,129.100413
649,06:10:49,2602,"{}",35.070529,129.108923
650,06:10:50,2601,"{}",35.059275,129.10039
650,06:10:50,2602,"{}",35.070547,129.108858
651,06:10:51,2601,"{}",35.059317,129.100367
651,06:10:51,2602,"{}",35.070565,129.108793
652,06:10:52,2601,"{}",35.059359,129.100345
652,06:10:52,2602,"{}",35.070583,129.108729
653,06:10:53,2601,"{}",35.059402,129.100322
653,06:10:53,2602,"{}",35.070602,129.108664
654,06:10:54,2601,"{}",35.059444,129.100299
654,06:10:54,2602,"{}",35.07062,129.108599
655,06:10:55,2601,"{}",35.059487,129.100277
655,06:10:55,2602,"{}",35.070638,129.108534
656,06:10:56,2601,"{}",35.059529,129.100254
656,06:10:56,2602,"{}",35.070656,129.10847
657,06:10:57,2601,"{}",35.059571,129.100231
657,06:10:57,2602,"{}",35.070674,129.108405
658,06:10:58,2601,"{}",35.059614,129.100209
658,06:10:58,2602,"{}",35.070693,129.10834
659,06:10:59,2601,"{}",35.059656,129.100186
659,06:10:59,2602,"{}",35.070711,129.108275
660,06:11:00,2601,"{}",35.059698,129.100163
660,06:11:00,2602,"{}",35.070729,129.108211
661,06:11:01,2601,"{}",35.059741,129.100141
661,06:11:01,2602,"{}",35.070747,129.108146
662,06:11:02,2601,"{}",35.059783,129.100118
662,06:11:02,2602,"{}",35.070765,129.108081
663,06:11:03,2601,"{}",35.059826,129.100095
663,06:11:03,2602,"{}",35.070784,129.108016
664,06:11:04,2601,"{}",35.059868,129.100073
664,06:11:04,2602,"{}",35.070802,129.107952
665,06:11:05,2601,"{}",35.05991,129.10005
665,06:11:05,2602,"{}",35.07082,129.107887
666,06:11:06,2601,"{}",35.059953,129.100027
666,06:11:06,2602,"{}",35.070838,129.107822
667,06:11:07,2601,"{}",35.059995,129.100004
667,06:11:07,2602,"{}",35.070857,129.107758
668,06:11:08,2601,"{}",35.060037,129.099982
668,06:11:08,2602,"{}",35.070875,129.107693
669,06:11:09,2601,"{}",35.06008,129.099959
669,06:11:09,2602,"{}",35.070893,129.107628
670,06:11:10,2601,"{}",35.060122,129.099936
670,06:11:10,2602,"{}",35.070911,129.107563
671,06:11:11,2601,"{}",35.060165,129.099914
671,06:11:11,2602,"{}",35.070929,129.107499
672,06:11:12,2601,"{}",35.060207,129.099891
672,06:11:12,2602,"{}",35.070948,129.107434
673,06:11:13,2601,"{}",35.060249,129.099868
673,06:11:13,2602,"{}",35.070966,129.107369
674,06:11:14,2601,"{}",35.060292,129.099846
674,06:11:14,2602,"{}",35.070984,129.107304
675,06:11:15,2601,"{}",35.060334,129.099823
675,06:11:15,2602,"{}",35.071002,129.10724
676,06:11:16,2601,"{}",35.060376,129.0998
676,06:11:16,2602,"{}",35.071006,129.107227
677,06:11:17,2601,"{}",35.060419,129.099778
677,06:11:17,2602,"{}",35.071006,129.107227
678,06:11:18,2601,"{}",35.060461,129.099755
678,06:11:18,2602,"{}",35.071006,129.107227
679,06:11:19,2601,"{}",35.060504,129.099732
679,06:11:19,2602,"{}",35.071006,129.107227
680,06:11:20,2601,"{}",35.060546,129.099709
680,06:11:20,2602,"{}",35.071006,129.107227
681,06:11:21,2601,"{}",35.060588,129.099687
681,06:11:21,2602,"{}",35.071006,129.107227
682,06:11:22,2601,"{}",35.060631,129.099664
682,06:11:22,2602,"{}",35.071006,129.107227
683,06:11:23,2601,"{}",35.060673,129.099641
683,06:11:23,2602,"{}",35.071006,129.107227
684,06:11:24,2601,"{}",35.060715,129.099619
684,06:11:24,2602,"{}",35.071006,129.107227
685,06:11:25,2601,"{}",35.060758,129.099596
685,06:11:25,2602,"{}",35.071006,129.107227
686,06:11:26,2601,"{}",35.0608,129.099573
686,06:11:26,2602,"{}",35.071006,129.107227
687,06:11:27,2601,"{}",35.060843,129.099551
687,06:11:27,2602,"{}",35.071006,129.107227
688,06:11:28,2601,"{}",35.060885,129.099528
688,06:11:28,2602,"{}",35.071006,129.107227
689,06:11:29,2601,"{}",35.060927,129.099505
689,06:11:29,2602,"{}",35.071006,129.107227
690,06:11:30,2601,"{}",35.06097,129.099483
690,06:11:30,2602,"{}",35.071006,129.107227
691,06:11:31,2601,"{}",35.061012,129.09946
691,06:11:31,2602,"{}",35.071006,129.107227
692,06:11:32,2601,"{}",35.061054,129.099437
692,06:11:32,2602,"{}",35.071006,129.107227
693,06:11:33,2601,"{}",35.061097,129.099415
693,06:11:33,2602,"{}",35.071006,129.107227
694,06:11:34,2601,"{}",35.061139,129.099392
694,06:11:34,2602,"{}",35.071006,129.107227
695,06:11:35,2601,"{}",35.061182,129.099369
695,06:11:35,2602,"{}",35.071006,129.107227
696,06:11:36,2601,"{}",35.061224,129.099346
696,06:11:36,2602,"{}",35.071006,129.107227
697,06:11:37,2601,"{}",35.061266,129.099324
697,06:11:37,2602,"{}",35.071006,129.107227
698,06:11:38,2601,"{}",35.061309,129.099301
698,06:11:38,2602,"{}",35.071006,129.107227
699,06:11:39,2601,"{}",35.061351,129.099278
699,06:11:39,2602,"{}",35.071006,129.107227
700,06:11:40,2601,"{}",35.061393,129.099256
700,06:11:40,2602,"{}",35.071006,129.107227
701,06:11:41,2601,"{}",35.061436,129.099233
701,06:11:41,2602,"{}",35.071006,129.107227
702,06:11:42,2601,"{}",35.061478,129.09921
702,06:11:42,2602,"{}",35.071006,129.107227
703,06:11:43,2601,"{}",35.061521,129.099188
703,06:11:43,2602,"{}",35.071006,129.107227
704,06:11:44,2601,"{}",35.061563,129.099165
704,06:11:44,2602,"{}",35.071006,129.107227
705,06:11:45,2601,"{}",35.061605,129.099142
705,06:11:45,2602,"{}",35.071006,129.107227
706,06:11:46,2601,"{}",35.061648,129.09912
706,06:11:46,2602,"{}",35.071006,129.107227
707,06:11:47,2601,"{}",35.06169,129.099097
707,06:11:47,2602,"{}",35.071006,129.107227
708,06:11:48,2601,"{}",35.061732,129.099074
708,06:11:48,2602,"{}",35.071006,129.107227
709,06:11:49,2601,"{}",35.061775,129.099051
709,06:11:49,2602,"{}",35.071006,129.107227
710,06:11:50,2601,"{}",35.061817,129.099029
710,06:11:50,2602,"{}",35.071006,129.107227
711,06:11:51,2601,"{}",35.06186,129.099006
711,06:11:51,2602,"{}",35.071006,129.107227
712,06:11:52,2601,"{}",35.061902,129.098983
712,06:11:52,2602,"{}",35.071006,129.107227
713,06:11:53,2601,"{}",35.061944,129.098961
713,06:11:53,2602,"{}",35.071006,129.107227
714,06:11:54,2601,"{}",35.061987,129.098938
714,06:11:54,2602,"{}",35.071006,129.107227
715,06:11:55,2601,"{}",35.062029,129.098915
715,06:11:55,2602,"{}",35.071006,129.107227
716,06:11:56,2601,"{}",35.062071,129.098893
716,06:11:56,2602,"{}",35.071006,129.107227
717,06:11:57,2601,"{}",35.062114,129.09887
717,06:11:57,2602,"{}",35.071006,129.107227
718,06:11:58,2601,"{}",35.062156,129.098847
718,06:11:58,2602,"{}",35.071006,129.107227
719,06:11:59,2601,"{}",35.062199,129.098825
719,06:11:59,2602,"{}",35.071006,129.107227
720,06:12:00,2601,"{}",35.062241,129.098802
720,06:12:00,2602,"{}",35.071006,129.107227
721,06:12:01,2601,"{}",35.062283,129.098779
721,06:12:01,2602,"{}",35.071006,129.107227
722,06:12:02,2601,"{}",35.062326,129.098757
722,06:12:02,2602,"{}",35.071006,129.107227
723,06:12:03,2601,"{}",35.062368,129.098734
723,06:12:03,2602,"{}",35.071006,129.107227
724,06:12:04,2601,"{}",35.062368,129.098734
724,06:12:04,2602,"{}",35.071006,129.107227
725,06:12:05,2601,"{}",35.062368,129.098734
725,06:12:05,2602,"{}",35.071006,129.107227
726,06:12:06,2601,"{}",35.062368,129.098734
726,06:12:06,2602,"{}",35.071006,129.107227
727,06:12:07,2601,"{}",35.062368,129.098734
727,06:12:07,2602,"{}",35.071006,129.107227
728,06:12:08,2601,"{}",35.062368,129.098734
728,06:12:08,2602,"{}",35.071006,129.107227
729,06:12:09,2601,"{}",35.062368,129.098734
729,06:12:09,2602,"{}",35.071006,129.107227
730,06:12:10,2601,"{}",35.062368,129.098734
730,06:12:10,2602,"{}",35.071006,129.107227
731,06:12:11,2601,"{}",35.062368,129.098734
731,06:12:11,2602,"{}",35.071006,129.107227
732,06:12:12,2601,"{}",35.062368,129.098734
732,06:12:12,2602,"{}",35.071006,129.107227
733,06:12:13,2601,"{}",35.062368,129.098734
733,06:12:13,2602,"{}",35.071006,129.107227
734,06:12:14,2601,"{}",35.062368,129.098734
734,06:12:14,2602,"{}",35.071006,129.107227
735,06:12:15,2601,"{}",35.062368,129.098734
735,06:12:15,2602,"{}",35.071006,129.107227
736,06:12:16,2601,"{}",35.062368,129.098734
736,06:12:16,2602,"{}",35.071006,129.107227
737,06:12:17,2601,"{}",35.062368,129.098734
737,06:12:17,2602,"{}",35.071006,129.107227
738,06:12:18,2601,"{}",35.062368,129.098734
738,06:12:18,2602,"{}",35.071006,129.107227
739,06:12:19,2601,"{}",35.062368,129.098734
739,06:12:19,2602,"{}",35.071006,129.107227
740,06:12:20,2601,"{}",35.062368,129.098734
740,06:12:20,2602,"{}",35.071006,129.107227
741,06:12:21,2601,"{}",35.062368,129.098734
741,06:12:21,2602,"{}",35.071006,129.107227
742,06:12:22,2601,"{}",35.062368,129.098734
742,06:12:22,2602,"{}",35.071006,129.107227
743,06:12:23,2601,"{}",35.062368,129.098734
743,06:12:23,2602,"{}",35.071006,129.107227
744,06:12:24,2601,"{}",35.062368,129.098734
744,06:12:24,2602,"{}",35.071006,129.107227
745,06:12:25,2601,"{}",35.062368,129.098734
745,06:12:25,2602,"{}",35.071006,129.107227
746,06:12:26,2601,"{}",35.062368,129.098734
746,06:12:26,2602,"{}",35.071006,129.107227
747,06:12:27,2601,"{}",35.062368,129.098734
747,06:12:27,2602,"{}",35.071006,129.107227
748,06:12:28,2601,"{}",35.062368,129.098734
748,06:12:28,2602,"{}",35.071006,129.107227
749,06:12:29,2601,"{}",35.062368,129.098734
749,06:12:29,2602,"{}",35.071006,129.107227
750,06:12:30,2601,"{}",35.062368,129.098734
750,06:12:30,2602,"{}",35.071006,129.107227
751,06:12:31,2601,"{}",35.062368,129.098734
751,06:12:31,2602,"{}",35.071006,129.107227
752,06:12:32,2601,"{}",35.062368,129.098734
752,06:12:32,2602,"{}",35.071006,129.107227
753,06:12:33,2601,"{}",35.062368,129.098734
753,06:12:33,2602,"{}",35.071006,129.107227
754,06:12:34,2601,"{}",35.062368,129.098734
754,06:12:34,2602,"{}",35.071006,129.107227
755,06:12:35,2601,"{}",35.062368,129.098734
755,06:12:35,2602,"{}",35.071006,129.107227
756,06:12:36,2601,"{}",35.062368,129.098734
756,06:12:36,2602,"{}",35.071006,129.107227
757,06:12:37,2601,"{}",35.062368,129.098734
757,06:12:37,2602,"{}",35.071006,129.107227
758,06:12:38,2601,"{}",35.062368,129.098734
758,06:12:38,2602,"{}",35.071006,129.107227
759,06:12:39,2601,"{}",35.062368,129.098734
759,06:12:39,2602,"{}",35.071006,129.107227
760,06:12:40,2601,"{}",35.062368,129.098734
760,06:12:40,2602,"{}",35.071006,129.107227
761,06:12:41,2601,"{}",35.062368,129.098734
761,06:12:41,2602,"{}",35.071006,129.107227
762,06:12:42,2601,"{}",35.062368,129.098734
762,06:12:42,2602,"{}",35.071006,129.107227
763,06:12:43,2601,"{}",35.062368,129.098734
763,06:12:43,2602,"{}",35.071006,129.107227
764,06:12:44,2601,"{}",35.062368,129.098734
764,06:12:44,2602,"{}",35.071006,129.107227
765,06:12:45,2601,"{}",35.062368,129.098734
765,06:12:45,2602,"{}",35.071006,129.107227
766,06:12:46,2601,"{}",35.062368,129.098734
766,06:12:46,2602,"{}",35.071006,129.107227
767,06:12:47,2601,"{}",35.062368,129.098734
767,06:12:47,2602,"{}",35.071006,129.107227
768,06:12:48,2601,"{}",35.062368,129.098734
768,06:12:48,2602,"{}",35.071006,129.107227
769,06:12:49,2601,"{}",35.062368,129.098734
769,06:12:49,2602,"{}",35.071006,129.107227
770,06:12:50,2601,"{}",35.062368,129.098734
770,06:12:50,2602,"{}",35.071006,129.107227
771,06:12:51,2601,"{}",35.062368,129.098734
771,06:12:51,2602,"{}",35.071006,129.107227
772,06:12:52,2601,"{}",35.062368,129.098734
772,06:12:52,2602,"{}",35.071006,129.107227
773,06:12:53,2601,"{}",35.062368,129.098734
773,06:12:53,2602,"{}",35.071006,129.107227
774,06:12:54,2601,"{}",35.062368,129.098734
774,06:12:54,2602,"{}",35.071006,129.107227
775,06:12:55,2601,"{}",35.062368,129.098734
775,06:12:55,2602,"{}",35.071006,129.107227
776,06:12:56,2601,"{}",35.062368,129.098734
776,06:12:56,2602,"{}",35.071006,129.107227
777,06:12:57,2601,"{}",35.062368,129.098734
777,06:12:57,2602,"{}",35.071006,129.107227
778,06:12:58,2601,"{}",35.062368,129.098734
778,06:12:58,2602,"{}",35.071006,129.107227
779,06:12:59,2601,"{}",35.062368,129.098734
779,06:12:59,2602,"{}",35.071006,129.107227
780,06:13:00,2601,"{}",35.062368,129.098734
780,06:13:00,2602,"{}",35.071006,129.107227
781,06:13:01,2601,"{}",35.062368,129.098734
781,06:13:01,2602,"{}",35.071006,129.107227
782,06:13:02,2601,"{}",35.062368,129.098734
782,06:13:02,2602,"{}",35.071006,129.107227
783,06:13:03,2601,"{}",35.062368,129.098734
783,06:13:03,2602,"{}",35.071006,129.107227
784,06:13:04,2601,"{}",35.062368,129.098734
784,06:13:04,2602,"{}",35.071006,129.107227
785,06:13:05,2601,"{}",35.062368,129.098734
785,06:13:05,2602,"{}",35.071006,129.107227
786,06:13:06,2601,"{}",35.062368,129.098734
786,06:13:06,2602,"{}",35.071006,129.107227
787,06:13:07,2601,"{}",35.062368,129.098734
787,06:13:07,2602,"{}",35.071006,129.107227
788,06:13:08,2601,"{}",35.062368,129.098734
788,06:13:08,2602,"{}",35.071006,129.107227
789,06:13:09,2601,"{}",35.062368,129.098734
789,06:13:09,2602,"{}",35.071006,129.107227
790,06:13:10,2601,"{}",35.062368,129.098734
790,06:13:10,2602,"{}",35.071006,129.107227
791,06:13:11,2601,"{}",35.062368,129.098734
791,06:13:11,2602,"{}",35.071006,129.107227
792,06:13:12,2601,"{}",35.062368,129.098734
792,06:13:12,2602,"{}",35.071006,129.107227
793,06:13:13,2601,"{}",35.062368,129.098734
793,06:13:13,2602,"{}",35.071006,129.107227
794,06:13:14,2601,"{}",35.062368,129.098734
794,06:13:14,2602,"{}",35.071006,129.107227
795,06:13:15,2601,"{}",35.062368,129.098734
795,06:13:15,2602,"{}",35.071006,129.107227
796,06:13:16,2601,"{}",35.062368,129.098734
796,06:13:16,2602,"{}",35.071006,129.107227
797,06:13:17,2601,"{}",35.062368,129.098734
797,06:13:17,2602,"{}",35.071006,129.107227
798,06:13:18,2601,"{}",35.062368,129.098734
798,06:13:18,2602,"{}",35.071006,129.107227
799,06:13:19,2601,"{}",35.062368,129.098734
799,06:13:19,2602,"{}",35.071006,129.107227
800,06:13:20,2601,"{}",35.062368,129.098734
800,06:13:20,2602,"{}",35.071006,129.107227
801,06:13:21,2601,"{}",35.062368,129.098734
801,06:13:21,2602,"{}",35.071006,129.107227
802,06:13:22,2601,"{}",35.062368,129.098734
802,06:13:22,2602,"{}",35.071006,129.107227
803,06:13:23,2601,"{}",35.062368,129.098734
803,06:13:23,2602,"{}",35.071006,129.107227
804,06:13:24,2601,"{}",35.062368,129.098734
804,06:13:24,2602,"{}",35.071006,129.107227
805,06:13:25,2601,"{}",35.062368,129.098734
805,06:13:25,2602,"{}",35.071006,129.107227
806,06:13:26,2601,"{}",35.062368,129.098734
806,06:13:26,2602,"{}",35.071006,129.107227
807,06:13:27,2601,"{}",35.062368,129.098734
807,06:13:27,2602,"{}",35.071006,129.107227
808,06:13:28,2601,"{}",35.062368,129.098734
808,06:13:28,2602,"{}",35.071006,129.107227
809,06:13:29,2601,"{}",35.062368,129.098734
809,06:13:29,2602,"{}",35.071006,129.107227
810,06:13:30,2601,"{}",35.062368,129.098734
810,06:13:30,2602,"{}",35.071006,129.107227
811,06:13:31,2601,"{}",35.062368,129.098734
811,06:13:31,2602,"{}",35.071006,129.107227
812,06:13:32,2601,"{}",35.062368,129.098734
812,06:13:32,2602,"{}",35.071006,129.107227
813,06:13:33,2601,"{}",35.062368,129.098734
813,06:13:33,2602,"{}",35.071006,129.107227
814,06:13:34,2601,"{}",35.062368,129.098734
814,06:13:34,2602,"{}",35.071006,129.107227
815,06:13:35,2601,"{}",35.062368,129.098734
815,06:13:35,2602,"{}",35.071006,129.107227
816,06:13:36,2601,"{}",35.062368,129.098734
816,06:13:36,2602,"{}",35.071006,129.107227
817,06:13:37,2601,"{}",35.062368,129.098734
817,06:13:37,2602,"{}",35.071006,129.107227
818,06:13:38,2601,"{}",35.062368,129.098734
818,06:13:38,2602,"{}",35.071006,129.107227
819,06:13:39,2601,"{}",35.062368,129.098734
819,06:13:39,2602,"{}",35.071006,129.107227
820,06:13:40,2601,"{}",35.062368,129.098734
820,06:13:40,2602,"{}",35.071006,129.107227
821,06:13:41,2601,"{}",35.062368,129.098734
821,06:13:41,2602,"{}",35.071006,129.107227
822,06:13:42,2601,"{}",35.062368,129.098734
822,06:13:42,2602,"{}",35.071006,129.107227
823,06:13:43,2601,"{}",35.062368,129.098734
823,06:13:43,2602,"{}",35.071006,129.107227
824,06:13:44,2601,"{}",35.062368,129.098734
824,06:13:44,2602,"{}",35.071006,129.107227
825,06:13:45,2601,"{}",35.062368,129.098734
825,06:13:45,2602,"{}",35.071006,129.107227
826,06:13:46,2601,"{}",35.062368,129.098734
826,06:13:46,2602,"{}",35.071006,129.107227
827,06:13:47,2601,"{}",35.062368,129.098734
827,06:13:47,2602,"{}",35.071006,129.107227
828,06:13:48,2601,"{}",35.062368,129.098734
828,06:13:48,2602,"{}",35.071006,129.107227
829,06:13:49,2601,"{}",35.062368,129.098734
829,06:13:49,2602,"{}",35.071006,129.107227
830,06:13:50,2601,"{}",35.062368,129.098734
830,06:13:50,2602,"{}",35.071006,129.107227
831,06:13:51,2601,"{}",35.062368,129.098734
831,06:13:51,2602,"{}",35.071006,129.107227
832,06:13:52,2601,"{}",35.062368,129.098734
832,06:13:52,2602,"{}",35.071006,129.107227
833,06:13:53,2601,"{}",35.062368,129.098734
833,06:13:53,2602,"{}",35.071006,129.107227
834,06:13:54,2601,"{}",35.062368,129.098734
834,06:13:54,2602,"{}",35.071006,129.107227
835,06:13:55,2601,"{}",35.062368,129.098734
835,06:13:55,2602,"{}",35.071006,129.107227
836,06:13:56,2601,"{}",35.062368,129.098734
