sim_time_sec,abs_time,id,platform_id,eoir_heading,latitude,longitude,zoom_level,stream_url
582,06:09:42,32202,2202,0.0,35.065476,129.087222,1,rtsp://sim/2202/eoir
582.6,06:09:43,32101,2101,0.0,35.061563,129.101722,1,rtsp://sim/2101/eoir
582.6,06:09:43,31201,1201,0.0,35.06249,129.101958,1,rtsp://sim/1201/eoir
582.6,06:09:43,31101,1101,0.0,35.063389,129.102049,1,rtsp://sim/1101/eoir
582.6,06:09:43,32102,2102,0.0,35.069315,129.108027,1,rtsp://sim/2102/eoir
582.6,06:09:43,31301,1301,0.0,35.068446,129.107975,1,rtsp://sim/1301/eoir
582.6,06:09:43,31102,1102,0.0,35.067628,129.107631,1,rtsp://sim/1102/eoir
582.6,06:09:43,32201,2201,0.0,35.066242,129.08711,1,rtsp://sim/2201/eoir
582.6,06:09:43,32202,2202,0.0,35.065492,129.087287,1,rtsp://sim/2202/eoir
583,06:09:43,32101,2101,0.0,35.061554,129.101717,1,rtsp://sim/2101/eoir
583,06:09:43,31201,1201,0.0,35.062471,129.101956,1,rtsp://sim/1201/eoir
583,06:09:43,31101,1101,0.0,35.06337,129.102047,1,rtsp://sim/1101/eoir
583,06:09:43,32102,2102,0.0,35.069333,129.108027,1,rtsp://sim/2102/eoir
583,06:09:43,31301,1301,0.0,35.068465,129.107978,1,rtsp://sim/1301/eoir
583,06:09:43,31102,1102,0.0,35.067644,129.107642,1,rtsp://sim/1102/eoir
583,06:09:43,32201,2201,0.0,35.066252,129.087153,1,rtsp://sim/2201/eoir
583,06:09:43,32202,2202,0.0,35.065503,129.08733,1,rtsp://sim/2202/eoir
583.6,06:09:44,32101,2101,0.0,35.061529,129.101704,1,rtsp://sim/2101/eoir
583.6,06:09:44,31201,1201,0.0,35.062444,129.101952,1,rtsp://sim/1201/eoir
583.6,06:09:44,31101,1101,0.0,35.063343,129.102045,1,rtsp://sim/1101/eoir
583.6,06:09:44,32102,2102,0.0,35.069361,129.108026,1,rtsp://sim/2102/eoir
583.6,06:09:44,31301,1301,0.0,35.068492,129.107981,1,rtsp://sim/1301/eoir
583.6,06:09:44,31102,1102,0.0,35.067668,129.107659,1,rtsp://sim/1102/eoir
583.6,06:09:44,32201,2201,0.0,35.066268,129.087218,1,rtsp://sim/2201/eoir
583.6,06:09:44,32202,2202,0.0,35.065519,129.087395,1,rtsp://sim/2202/eoir
584,06:09:44,32101,2101,0.0,35.061512,129.101695,1,rtsp://sim/2101/eoir
584,06:09:44,31201,1201,0.0,35.062425,129.101949,1,rtsp://sim/1201/eoir
584,06:09:44,31101,1101,0.0,35.063324,129.102044,1,rtsp://sim/1101/eoir
584,06:09:44,32102,2102,0.0,35.069379,129.108026,1,rtsp://sim/2102/eoir
584,06:09:44,31301,1301,0.0,35.068511,129.107984,1,rtsp://sim/1301/eoir
584,06:09:44,31102,1102,0.0,35.067684,129.10767,1,rtsp://sim/1102/eoir
584,06:09:44,32201,2201,0.0,35.066278,129.087262,1,rtsp://sim/2201/eoir
584,06:09:44,32202,2202,0.0,35.065529,129.087438,1,rtsp://sim/2202/eoir
584.6,06:09:45,32101,2101,0.0,35.061487,129.101682,1,rtsp://sim/2101/eoir
584.6,06:09:45,31201,1201,0.0,35.062407,129.101947,1,rtsp://sim/1201/eoir
584.6,06:09:45,31101,1101,0.0,35.063296,129.102042,1,rtsp://sim/1101/eoir
584.6,06:09:45,32102,2102,0.0,35.069407,129.108025,1,rtsp://sim/2102/eoir
584.6,06:09:45,31301,1301,0.0,35.068538,129.107987,1,rtsp://sim/1301/eoir
584.6,06:09:45,31102,1102,0.0,35.067708,129.107688,1,rtsp://sim/1102/eoir
584.6,06:09:45,32201,2201,0.0,35.066294,129.087327,1,rtsp://sim/2201/eoir
584.6,06:09:45,32202,2202,0.0,35.065545,129.087503,1,rtsp://sim/2202/eoir
585,06:09:45,32101,2101,0.0,35.06147,129.101673,1,rtsp://sim/2101/eoir
585,06:09:45,31201,1201,0.0,35.062389,129.101943,1,rtsp://sim/1201/eoir
585,06:09:45,31101,1101,0.0,35.063278,129.102041,1,rtsp://sim/1101/eoir
585,06:09:45,32102,2102,0.0,35.069425,129.108024,1,rtsp://sim/2102/eoir
585,06:09:45,31301,1301,0.0,35.068556,129.10799,1,rtsp://sim/1301/eoir
585,06:09:45,31102,1102,0.0,35.067724,129.107699,1,rtsp://sim/1102/eoir
585,06:09:45,32201,2201,0.0,35.066305,129.08737,1,rtsp://sim/2201/eoir
585,06:09:45,32202,2202,0.0,35.065556,129.087547,1,rtsp://sim/2202/eoir
585.6,06:09:46,32101,2101,0.0,35.061444,129.10166,1,rtsp://sim/2101/eoir
585.6,06:09:46,31201,1201,0.0,35.062361,129.101938,1,rtsp://sim/1201/eoir
585.6,06:09:46,31101,1101,0.0,35.06326,129.102039,1,rtsp://sim/1101/eoir
585.6,06:09:46,32102,2102,0.0,35.069453,129.108024,1,rtsp://sim/2102/eoir
585.6,06:09:46,31301,1301,0.0,35.068584,129.107994,1,rtsp://sim/1301/eoir
585.6,06:09:46,31102,1102,0.0,35.067748,129.107716,1,rtsp://sim/1102/eoir
585.6,06:09:46,32201,2201,0.0,35.06632,129.087435,1,rtsp://sim/2201/eoir
585.6,06:09:46,32202,2202,0.0,35.065572,129.087612,1,rtsp://sim/2202/eoir
586,06:09:46,32101,2101,0.0,35.061427,129.101651,1,rtsp://sim/2101/eoir
586,06:09:46,31201,1201,0.0,35.062343,129.101935,1,rtsp://sim/1201/eoir
586,06:09:46,31101,1101,0.0,35.063241,129.102038,1,rtsp://sim/1101/eoir
586,06:09:46,32102,2102,0.0,35.069471,129.108023,1,rtsp://sim/2102/eoir
586,06:09:46,31301,1301,0.0,35.068602,129.107996,1,rtsp://sim/1301/eoir
586,06:09:46,31102,1102,0.0,35.067764,129.107727,1,rtsp://sim/1102/eoir
586,06:09:46,32201,2201,0.0,35.066331,129.087478,1,rtsp://sim/2201/eoir
586,06:09:46,32202,2202,0.0,35.065583,129.087655,1,rtsp://sim/2202/eoir
586.6,06:09:47,32101,2101,0.0,35.061402,129.101638,1,rtsp://sim/2101/eoir
586.6,06:09:47,31201,1201,0.0,35.062315,129.10193,1,rtsp://sim/1201/eoir
586.6,06:09:47,31101,1101,0.0,35.063213,129.102036,1,rtsp://sim/1101/eoir
586.6,06:09:47,32102,2102,0.0,35.069499,129.108023,1,rtsp://sim/2102/eoir
586.6,06:09:47,31301,1301,0.0,35.06863,129.108,1,rtsp://sim/1301/eoir
586.6,06:09:47,31102,1102,0.0,35.067788,129.107744,1,rtsp://sim/1102/eoir
586.6,06:09:47,32201,2201,0.0,35.066346,129.087544,1,rtsp://sim/2201/eoir
586.6,06:09:47,32202,2202,0.0,35.065599,129.08772,1,rtsp://sim/2202/eoir
587,06:09:47,32101,2101,0.0,35.061385,129.101629,1,rtsp://sim/2101/eoir
587,06:09:47,31201,1201,0.0,35.062297,129.101927,1,rtsp://sim/1201/eoir
587,06:09:47,31101,1101,0.0,35.063195,129.102034,1,rtsp://sim/1101/eoir
587,06:09:47,32102,2102,0.0,35.069518,129.108022,1,rtsp://sim/2102/eoir
587,06:09:47,31301,1301,0.0,35.068648,129.108002,1,rtsp://sim/1301/eoir
587,06:09:47,31102,1102,0.0,35.067804,129.107756,1,rtsp://sim/1102/eoir
587,06:09:47,32201,2201,0.0,35.066357,129.087587,1,rtsp://sim/2201/eoir
587,06:09:47,32202,2202,0.0,35.06561,129.087763,1,rtsp://sim/2202/eoir
587.6,06:09:48,32101,2101,0.0,35.06136,129.101615,1,rtsp://sim/2101/eoir
587.6,06:09:48,31201,1201,0.0,35.06227,129.101922,1,rtsp://sim/1201/eoir
587.6,06:09:48,31101,1101,0.0,35.063167,129.102032,1,rtsp://sim/1101/eoir
587.6,06:09:48,32102,2102,0.0,35.069545,129.108021,1,rtsp://sim/2102/eoir
587.6,06:09:48,31301,1301,0.0,35.068676,129.108006,1,rtsp://sim/1301/eoir
587.6,06:09:48,31102,1102,0.0,35.067828,129.107773,1,rtsp://sim/1102/eoir
587.6,06:09:48,32201,2201,0.0,35.066372,129.087652,1,rtsp://sim/2201/eoir
587.6,06:09:48,32202,2202,0.0,35.065626,129.087828,1,rtsp://sim/2202/eoir
588,06:09:48,32101,2101,0.0,35.061343,129.101607,1,rtsp://sim/2101/eoir
588,06:09:48,31201,1201,0.0,35.062251,129.101918,1,rtsp://sim/1201/eoir
588,06:09:48,31101,1101,0.0,35.063149,129.102031,1,rtsp://sim/1101/eoir
588,06:09:48,32102,2102,0.0,35.069555,129.108021,1,rtsp://sim/2102/eoir
588,06:09:48,31301,1301,0.0,35.068694,129.108008,1,rtsp://sim/1301/eoir
588,06:09:48,31102,1102,0.0,35.067844,129.107784,1,rtsp://sim/1102/eoir
588,06:09:48,32201,2201,0.0,35.066383,129.087695,1,rtsp://sim/2201/eoir
588,06:09:48,32202,2202,0.0,35.065636,129.087871,1,rtsp://sim/2202/eoir
588.6,06:09:49,32101,2101,0.0,35.061326,129.101598,1,rtsp://sim/2101/eoir
588.6,06:09:49,31201,1201,0.0,35.062224,129.101913,1,rtsp://sim/1201/eoir
588.6,06:09:49,31101,1101,0.0,35.063121,129.102028,1,rtsp://sim/1101/eoir
588.6,06:09:49,32102,2102,0.0,35.069582,129.10802,1,rtsp://sim/2102/eoir
588.6,06:09:49,31301,1301,0.0,35.068713,129.108009,1,rtsp://sim/1301/eoir
588.6,06:09:49,31102,1102,0.0,35.067862,129.107792,1,rtsp://sim/1102/eoir
588.6,06:09:49,32201,2201,0.0,35.066398,129.08776,1,rtsp://sim/2201/eoir
588.6,06:09:49,32202,2202,0.0,35.065652,129.087936,1,rtsp://sim/2202/eoir
589,06:09:49,32101,2101,0.0,35.06131,129.101586,1,rtsp://sim/2101/eoir
589,06:09:49,31201,1201,0.0,35.062206,129.10191,1,rtsp://sim/1201/eoir
589,06:09:49,31101,1101,0.0,35.063103,129.102027,1,rtsp://sim/1101/eoir
589,06:09:49,32102,2102,0.0,35.069601,129.108019,1,rtsp://sim/2102/eoir
589,06:09:49,31301,1301,0.0,35.068731,129.108011,1,rtsp://sim/1301/eoir
589,06:09:49,31102,1102,0.0,35.067879,129.107799,1,rtsp://sim/1102/eoir
589,06:09:49,32201,2201,0.0,35.066409,129.087804,1,rtsp://sim/2201/eoir
589,06:09:49,32202,2202,0.0,35.065663,129.087979,1,rtsp://sim/2202/eoir
589.6,06:09:50,32101,2101,0.0,35.061287,129.101568,1,rtsp://sim/2101/eoir
589.6,06:09:50,31201,1201,0.0,35.062178,129.101905,1,rtsp://sim/1201/eoir
589.6,06:09:50,31101,1101,0.0,35.063075,129.102025,1,rtsp://sim/1101/eoir
589.6,06:09:50,32102,2102,0.0,35.069629,129.108018,1,rtsp://sim/2102/eoir
589.6,06:09:50,31301,1301,0.0,35.068759,129.108012,1,rtsp://sim/1301/eoir
589.6,06:09:50,31102,1102,0.0,35.067905,129.107811,1,rtsp://sim/1102/eoir
589.6,06:09:50,32201,2201,0.0,35.066425,129.087869,1,rtsp://sim/2201/eoir
589.6,06:09:50,32202,2202,0.0,35.065679,129.088044,1,rtsp://sim/2202/eoir
590,06:09:50,32101,2101,0.0,35.061271,129.101556,1,rtsp://sim/2101/eoir
590,06:09:50,31201,1201,0.0,35.06216,129.101902,1,rtsp://sim/1201/eoir
590,06:09:50,31101,1101,0.0,35.063057,129.102023,1,rtsp://sim/1101/eoir
590,06:09:50,32102,2102,0.0,35.069647,129.108017,1,rtsp://sim/2102/eoir
590,06:09:50,31301,1301,0.0,35.068777,129.108014,1,rtsp://sim/1301/eoir
590,06:09:50,31102,1102,0.0,35.067922,129.107819,1,rtsp://sim/1102/eoir
590,06:09:50,32201,2201,0.0,35.066435,129.087912,1,rtsp://sim/2201/eoir
590,06:09:50,32202,2202,0.0,35.06569,129.088088,1,rtsp://sim/2202/eoir
590.6,06:09:51,32101,2101,0.0,35.061247,129.101538,1,rtsp://sim/2101/eoir
590.6,06:09:51,31201,1201,0.0,35.062142,129.101898,1,rtsp://sim/1201/eoir
590.6,06:09:51,31101,1101,0.0,35.063029,129.102021,1,rtsp://sim/1101/eoir
590.6,06:09:51,32102,2102,0.0,35.069675,129.108015,1,rtsp://sim/2102/eoir
590.6,06:09:51,31301,1301,0.0,35.068805,129.108015,1,rtsp://sim/1301/eoir
590.6,06:09:51,31102,1102,0.0,35.067948,129.10783,1,rtsp://sim/1102/eoir
590.6,06:09:51,32201,2201,0.0,35.066451,129.087977,1,rtsp://sim/2201/eoir
590.6,06:09:51,32202,2202,0.0,35.065706,129.088153,1,rtsp://sim/2202/eoir
591,06:09:51,32101,2101,0.0,35.061232,129.101526,1,rtsp://sim/2101/eoir
591,06:09:51,31201,1201,0.0,35.062123,129.101893,1,rtsp://sim/1201/eoir
591,06:09:51,31101,1101,0.0,35.063011,129.10202,1,rtsp://sim/1101/eoir
591,06:09:51,32102,2102,0.0,35.069693,129.108015,1,rtsp://sim/2102/eoir
591,06:09:51,31301,1301,0.0,35.068824,129.108017,1,rtsp://sim/1301/eoir
591,06:09:51,31102,1102,0.0,35.067966,129.107838,1,rtsp://sim/1102/eoir
591,06:09:51,32201,2201,0.0,35.066461,129.088021,1,rtsp://sim/2201/eoir
591,06:09:51,32202,2202,0.0,35.065717,129.088196,1,rtsp://sim/2202/eoir
591.6,06:09:52,32101,2101,0.0,35.061208,129.101508,1,rtsp://sim/2101/eoir
591.6,06:09:52,31201,1201,0.0,35.062096,129.101887,1,rtsp://sim/1201/eoir
591.6,06:09:52,31101,1101,0.0,35.062992,129.102018,1,rtsp://sim/1101/eoir
591.6,06:09:52,32102,2102,0.0,35.069721,129.108013,1,rtsp://sim/2102/eoir
591.6,06:09:52,31301,1301,0.0,35.068851,129.108018,1,rtsp://sim/1301/eoir
591.6,06:09:52,31102,1102,0.0,35.067992,129.107849,1,rtsp://sim/1102/eoir
591.6,06:09:52,32201,2201,0.0,35.066477,129.088086,1,rtsp://sim/2201/eoir
591.6,06:09:52,32202,2202,0.0,35.065733,129.088261,1,rtsp://sim/2202/eoir
592,06:09:52,32101,2101,0.0,35.061193,129.101495,1,rtsp://sim/2101/eoir
592,06:09:52,31201,1201,0.0,35.062078,129.101882,1,rtsp://sim/1201/eoir
592,06:09:52,31101,1101,0.0,35.062974,129.102016,1,rtsp://sim/1101/eoir
592,06:09:52,32102,2102,0.0,35.069739,129.108012,1,rtsp://sim/2102/eoir
592,06:09:52,31301,1301,0.0,35.06887,129.10802,1,rtsp://sim/1301/eoir
592,06:09:52,31102,1102,0.0,35.068009,129.107857,1,rtsp://sim/1102/eoir
592,06:09:52,32201,2201,0.0,35.066487,129.088129,1,rtsp://sim/2201/eoir
592,06:09:52,32202,2202,0.0,35.065743,129.088304,1,rtsp://sim/2202/eoir
592.6,06:09:53,32101,2101,0.0,35.061169,129.101477,1,rtsp://sim/2101/eoir
592.6,06:09:53,31201,1201,0.0,35.062051,129.101876,1,rtsp://sim/1201/eoir
592.6,06:09:53,31101,1101,0.0,35.062946,129.102013,1,rtsp://sim/1101/eoir
592.6,06:09:53,32102,2102,0.0,35.069767,129.108011,1,rtsp://sim/2102/eoir
592.6,06:09:53,31301,1301,0.0,35.068897,129.108021,1,rtsp://sim/1301/eoir
592.6,06:09:53,31102,1102,0.0,35.068035,129.107869,1,rtsp://sim/1102/eoir
592.6,06:09:53,32201,2201,0.0,35.066503,129.088194,1,rtsp://sim/2201/eoir
592.6,06:09:53,32202,2202,0.0,35.065759,129.088369,1,rtsp://sim/2202/eoir
593,06:09:53,32101,2101,0.0,35.061153,129.101465,1,rtsp://sim/2101/eoir
593,06:09:53,31201,1201,0.0,35.062033,129.101871,1,rtsp://sim/1201/eoir
593,06:09:53,31101,1101,0.0,35.062928,129.102012,1,rtsp://sim/1101/eoir
593,06:09:53,32102,2102,0.0,35.069786,129.10801,1,rtsp://sim/2102/eoir
593,06:09:53,31301,1301,0.0,35.068916,129.108023,1,rtsp://sim/1301/eoir
593,06:09:53,31102,1102,0.0,35.068052,129.107876,1,rtsp://sim/1102/eoir
593,06:09:53,32201,2201,0.0,35.066513,129.088238,1,rtsp://sim/2201/eoir
593,06:09:53,32202,2202,0.0,35.06577,129.088412,1,rtsp://sim/2202/eoir
593.6,06:09:54,32101,2101,0.0,35.06113,129.101447,1,rtsp://sim/2101/eoir
593.6,06:09:54,31201,1201,0.0,35.062006,129.101865,1,rtsp://sim/1201/eoir
593.6,06:09:54,31101,1101,0.0,35.0629,129.102009,1,rtsp://sim/1101/eoir
593.6,06:09:54,32102,2102,0.0,35.069813,129.108009,1,rtsp://sim/2102/eoir
593.6,06:09:54,31301,1301,0.0,35.068944,129.108024,1,rtsp://sim/1301/eoir
593.6,06:09:54,31102,1102,0.0,35.068078,129.107888,1,rtsp://sim/1102/eoir
593.6,06:09:54,32201,2201,0.0,35.066529,129.088303,1,rtsp://sim/2201/eoir
593.6,06:09:54,32202,2202,0.0,35.065786,129.088477,1,rtsp://sim/2202/eoir
594,06:09:54,32101,2101,0.0,35.061114,129.101435,1,rtsp://sim/2101/eoir
594,06:09:54,31201,1201,0.0,35.061987,129.10186,1,rtsp://sim/1201/eoir
594,06:09:54,31101,1101,0.0,35.062882,129.102007,1,rtsp://sim/1101/eoir
594,06:09:54,32102,2102,0.0,35.069823,129.108008,1,rtsp://sim/2102/eoir
594,06:09:54,31301,1301,0.0,35.068962,129.108026,1,rtsp://sim/1301/eoir
594,06:09:54,31102,1102,0.0,35.068087,129.107892,1,rtsp://sim/1102/eoir
594,06:09:54,32201,2201,0.0,35.066539,129.088346,1,rtsp://sim/2201/eoir
594,06:09:54,32202,2202,0.0,35.065797,129.088521,1,rtsp://sim/2202/eoir
594.6,06:09:55,32101,2101,0.0,35.061098,129.101423,1,rtsp://sim/2101/eoir
594.6,06:09:55,31201,1201,0.0,35.06196,129.101854,1,rtsp://sim/1201/eoir
594.6,06:09:55,31101,1101,0.0,35.062854,129.102004,1,rtsp://sim/1101/eoir
594.6,06:09:55,32102,2102,0.0,35.06985,129.108007,1,rtsp://sim/2102/eoir
594.6,06:09:55,31301,1301,0.0,35.068981,129.108026,1,rtsp://sim/1301/eoir
594.6,06:09:55,31102,1102,0.0,35.068114,129.107899,1,rtsp://sim/1102/eoir
594.6,06:09:55,32201,2201,0.0,35.066555,129.088411,1,rtsp://sim/2201/eoir
594.6,06:09:55,32202,2202,0.0,35.065813,129.088586,1,rtsp://sim/2202/eoir
595,06:09:55,32101,2101,0.0,35.061086,129.101407,1,rtsp://sim/2101/eoir
595,06:09:55,31201,1201,0.0,35.061942,129.101849,1,rtsp://sim/1201/eoir
595,06:09:55,31101,1101,0.0,35.062836,129.102003,1,rtsp://sim/1101/eoir
595,06:09:55,32102,2102,0.0,35.069869,129.108006,1,rtsp://sim/2102/eoir
595,06:09:55,31301,1301,0.0,35.068999,129.108026,1,rtsp://sim/1301/eoir
595,06:09:55,31102,1102,0.0,35.068132,129.107904,1,rtsp://sim/1102/eoir
595,06:09:55,32201,2201,0.0,35.066565,129.088455,1,rtsp://sim/2201/eoir
595,06:09:55,32202,2202,0.0,35.065824,129.088629,1,rtsp://sim/2202/eoir
595.6,06:09:56,32101,2101,0.0,35.061066,129.101383,1,rtsp://sim/2101/eoir
595.6,06:09:56,31201,1201,0.0,35.061915,129.101843,1,rtsp://sim/1201/eoir
595.6,06:09:56,31101,1101,0.0,35.062808,129.102,1,rtsp://sim/1101/eoir
595.6,06:09:56,32102,2102,0.0,35.069897,129.108004,1,rtsp://sim/2102/eoir
595.6,06:09:56,31301,1301,0.0,35.069027,129.108026,1,rtsp://sim/1301/eoir
595.6,06:09:56,31102,1102,0.0,35.068159,129.107911,1,rtsp://sim/1102/eoir
595.6,06:09:56,32201,2201,0.0,35.066581,129.08852,1,rtsp://sim/2201/eoir
595.6,06:09:56,32202,2202,0.0,35.06584,129.088694,1,rtsp://sim/2202/eoir
596,06:09:56,32101,2101,0.0,35.061053,129.101367,1,rtsp://sim/2101/eoir
596,06:09:56,31201,1201,0.0,35.061897,129.101838,1,rtsp://sim/1201/eoir
596,06:09:56,31101,1101,0.0,35.06279,129.101998,1,rtsp://sim/1101/eoir
596,06:09:56,32102,2102,0.0,35.069915,129.108003,1,rtsp://sim/2102/eoir
596,06:09:56,31301,1301,0.0,35.069045,129.108027,1,rtsp://sim/1301/eoir
596,06:09:56,31102,1102,0.0,35.068177,129.107916,1,rtsp://sim/1102/eoir
596,06:09:56,32201,2201,0.0,35.066591,129.088563,1,rtsp://sim/2201/eoir
596,06:09:56,32202,2202,0.0,35.06585,129.088737,1,rtsp://sim/2202/eoir
596.6,06:09:57,32101,2101,0.0,35.061034,129.101343,1,rtsp://sim/2101/eoir
596.6,06:09:57,31201,1201,0.0,35.061879,129.101832,1,rtsp://sim/1201/eoir
596.6,06:09:57,31101,1101,0.0,35.062762,129.101995,1,rtsp://sim/1101/eoir
596.6,06:09:57,32102,2102,0.0,35.069943,129.108001,1,rtsp://sim/2102/eoir
596.6,06:09:57,31301,1301,0.0,35.069073,129.108027,1,rtsp://sim/1301/eoir
596.6,06:09:57,31102,1102,0.0,35.068204,129.107923,1,rtsp://sim/1102/eoir
596.6,06:09:57,32201,2201,0.0,35.066607,129.088628,1,rtsp://sim/2201/eoir
596.6,06:09:57,32202,2202,0.0,35.065866,129.088802,1,rtsp://sim/2202/eoir
597,06:09:57,32101,2101,0.0,35.061021,129.101327,1,rtsp://sim/2101/eoir
597,06:09:57,31201,1201,0.0,35.061861,129.101826,1,rtsp://sim/1201/eoir
597,06:09:57,31101,1101,0.0,35.062753,129.101994,1,rtsp://sim/1101/eoir
597,06:09:57,32102,2102,0.0,35.069961,129.108,1,rtsp://sim/2102/eoir
597,06:09:57,31301,1301,0.0,35.069091,129.108027,1,rtsp://sim/1301/eoir
597,06:09:57,31102,1102,0.0,35.068222,129.107928,1,rtsp://sim/1102/eoir
597,06:09:57,32201,2201,0.0,35.066617,129.088672,1,rtsp://sim/2201/eoir
597,06:09:57,32202,2202,0.0,35.065877,129.088845,1,rtsp://sim/2202/eoir
597.6,06:09:58,32101,2101,0.0,35.061001,129.101303,1,rtsp://sim/2101/eoir
597.6,06:09:58,31201,1201,0.0,35.061835,129.101817,1,rtsp://sim/1201/eoir
597.6,06:09:58,31101,1101,0.0,35.062725,129.101991,1,rtsp://sim/1101/eoir
597.6,06:09:58,32102,2102,0.0,35.069989,129.107999,1,rtsp://sim/2102/eoir
597.6,06:09:58,31301,1301,0.0,35.069119,129.108027,1,rtsp://sim/1301/eoir
597.6,06:09:58,31102,1102,0.0,35.068249,129.107936,1,rtsp://sim/1102/eoir
597.6,06:09:58,32201,2201,0.0,35.066633,129.088737,1,rtsp://sim/2201/eoir
597.6,06:09:58,32202,2202,0.0,35.065893,129.08891,1,rtsp://sim/2202/eoir
598,06:09:58,32101,2101,0.0,35.060989,129.101287,1,rtsp://sim/2101/eoir
598,06:09:58,31201,1201,0.0,35.061817,129.101811,1,rtsp://sim/1201/eoir
598,06:09:58,31101,1101,0.0,35.062707,129.101989,1,rtsp://sim/1101/eoir
598,06:09:58,32102,2102,0.0,35.070008,129.107998,1,rtsp://sim/2102/eoir
598,06:09:58,31301,1301,0.0,35.069138,129.108028,1,rtsp://sim/1301/eoir
598,06:09:58,31102,1102,0.0,35.068267,129.107941,1,rtsp://sim/1102/eoir
598,06:09:58,32201,2201,0.0,35.066644,129.08878,1,rtsp://sim/2201/eoir
598,06:09:58,32202,2202,0.0,35.065904,129.088953,1,rtsp://sim/2202/eoir
598.6,06:09:59,32101,2101,0.0,35.060969,129.101263,1,rtsp://sim/2101/eoir
598.6,06:09:59,31201,1201,0.0,35.06179,129.101802,1,rtsp://sim/1201/eoir
598.6,06:09:59,31101,1101,0.0,35.062679,129.101985,1,rtsp://sim/1101/eoir
598.6,06:09:59,32102,2102,0.0,35.070035,129.107996,1,rtsp://sim/2102/eoir
598.6,06:09:59,31301,1301,0.0,35.069165,129.108028,1,rtsp://sim/1301/eoir
598.6,06:09:59,31102,1102,0.0,35.068294,129.107948,1,rtsp://sim/1102/eoir
598.6,06:09:59,32201,2201,0.0,35.066659,129.088845,1,rtsp://sim/2201/eoir
598.6,06:09:59,32202,2202,0.0,35.06592,129.089018,1,rtsp://sim/2202/eoir
599,06:09:59,32101,2101,0.0,35.060956,129.101247,1,rtsp://sim/2101/eoir
599,06:09:59,31201,1201,0.0,35.061772,129.101796,1,rtsp://sim/1201/eoir
599,06:09:59,31101,1101,0.0,35.062661,129.101983,1,rtsp://sim/1101/eoir
599,06:09:59,32102,2102,0.0,35.070054,129.107995,1,rtsp://sim/2102/eoir
599,06:09:59,31301,1301,0.0,35.069184,129.108028,1,rtsp://sim/1301/eoir
599,06:09:59,31102,1102,0.0,35.068312,129.107953,1,rtsp://sim/1102/eoir
599,06:09:59,32201,2201,0.0,35.06667,129.088889,1,rtsp://sim/2201/eoir
599,06:09:59,32202,2202,0.0,35.065931,129.089062,1,rtsp://sim/2202/eoir
599.6,06:10:00,32101,2101,0.0,35.060937,129.101223,1,rtsp://sim/2101/eoir
599.6,06:10:00,31201,1201,0.0,35.061746,129.101787,1,rtsp://sim/1201/eoir
599.6,06:10:00,31101,1101,0.0,35.062633,129.101979,1,rtsp://sim/1101/eoir
599.6,06:10:00,32102,2102,0.0,35.070072,129.107994,1,rtsp://sim/2102/eoir
599.6,06:10:00,31301,1301,0.0,35.069212,129.108028,1,rtsp://sim/1301/eoir
599.6,06:10:00,31102,1102,0.0,35.068339,129.10796,1,rtsp://sim/1102/eoir
599.6,06:10:00,32201,2201,0.0,35.066685,129.088954,1,rtsp://sim/2201/eoir
599.6,06:10:00,32202,2202,0.0,35.065947,129.089127,1,rtsp://sim/2202/eoir
600,06:10:00,32101,2101,0.0,35.060924,129.101207,1,rtsp://sim/2101/eoir
600,06:10:00,31201,1201,0.0,35.061728,129.101782,1,rtsp://sim/1201/eoir
600,06:10:00,31101,1101,0.0,35.062615,129.101977,1,rtsp://sim/1101/eoir
600,06:10:00,32102,2102,0.0,35.070091,129.107993,1,rtsp://sim/2102/eoir
600,06:10:00,31301,1301,0.0,35.069221,129.108029,1,rtsp://sim/1301/eoir
600,06:10:00,31102,1102,0.0,35.068348,129.107962,1,rtsp://sim/1102/eoir
600,06:10:00,32201,2201,0.0,35.066696,129.088997,1,rtsp://sim/2201/eoir
600,06:10:00,32202,2202,0.0,35.065957,129.08917,1,rtsp://sim/2202/eoir
600.6,06:10:01,32101,2101,0.0,35.060913,129.10119,1,rtsp://sim/2101/eoir
600.6,06:10:01,31201,1201,0.0,35.061701,129.101773,1,rtsp://sim/1201/eoir
600.6,06:10:01,31101,1101,0.0,35.062587,129.101973,1,rtsp://sim/1101/eoir
600.6,06:10:01,32102,2102,0.0,35.070118,129.107991,1,rtsp://sim/2102/eoir
600.6,06:10:01,31301,1301,0.0,35.069249,129.108028,1,rtsp://sim/1301/eoir
600.6,06:10:01,31102,1102,0.0,35.068376,129.107966,1,rtsp://sim/1102/eoir
600.6,06:10:01,32201,2201,0.0,35.066711,129.089062,1,rtsp://sim/2201/eoir
600.6,06:10:01,32202,2202,0.0,35.065973,129.089235,1,rtsp://sim/2202/eoir
601,06:10:01,32101,2101,0.0,35.060905,129.10117,1,rtsp://sim/2101/eoir
601,06:10:01,31201,1201,0.0,35.061683,129.101767,1,rtsp://sim/1201/eoir
601,06:10:01,31101,1101,0.0,35.062569,129.101971,1,rtsp://sim/1101/eoir
601,06:10:01,32102,2102,0.0,35.070137,129.10799,1,rtsp://sim/2102/eoir
601,06:10:01,31301,1301,0.0,35.069267,129.108028,1,rtsp://sim/1301/eoir
601,06:10:01,31102,1102,0.0,35.068394,129.107969,1,rtsp://sim/1102/eoir
