sim_time_sec,abs_time,id,platform_id,bearing,latitude,longitude,tracks
373,06:06:13,11301,1301,90.3,35.071394,129.105136,"{""track_001"":{""latitude"":35.050217,""longitude"":129.119288},""track_002"":{""latitude"":35.067339,""longitude"":129.129846}}"
373,06:06:13,11102,1102,93.36,35.070665,129.104759,"{""track_001"":{""latitude"":35.050217,""longitude"":129.119288},""track_002"":{""latitude"":35.067339,""longitude"":129.129846}}"
373,06:06:13,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050217,""longitude"":129.119288},""track_002"":{""latitude"":35.067339,""longitude"":129.129846}}"
373,06:06:13,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050217,""longitude"":129.119288},""track_002"":{""latitude"":35.067339,""longitude"":129.129846}}"
374,06:06:14,12101,2101,69.44,35.063895,129.103317,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,11201,1201,72.87,35.063605,129.102238,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,11101,1101,72.18,35.063343,129.10121,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,12102,2102,91.82,35.070943,129.105135,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,11301,1301,90.3,35.071393,129.105193,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,11102,1102,93.36,35.070662,129.104815,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
374,06:06:14,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050257,""longitude"":129.119219},""track_002"":{""latitude"":35.06735,""longitude"":129.129763}}"
375,06:06:15,12101,2101,69.44,35.063911,129.10337,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,11201,1201,72.87,35.063618,129.102292,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,11101,1101,72.18,35.063358,129.101264,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,12102,2102,91.82,35.070942,129.105192,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,11301,1301,90.3,35.071393,129.105249,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,11102,1102,93.36,35.070659,129.104872,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
375,06:06:15,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050297,""longitude"":129.11915},""track_002"":{""latitude"":35.067361,""longitude"":129.129679}}"
376,06:06:16,12101,2101,69.44,35.063927,129.103423,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,11201,1201,72.87,35.063632,129.102346,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,11101,1101,72.18,35.063372,129.101317,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,12102,2102,91.82,35.07094,129.105248,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,11301,1301,90.3,35.071393,129.105306,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,11102,1102,93.36,35.070657,129.104928,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
376,06:06:16,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050337,""longitude"":129.119081},""track_002"":{""latitude"":35.067371,""longitude"":129.129595}}"
377,06:06:17,12101,2101,69.44,35.063944,129.103476,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,11201,1201,72.87,35.063645,129.1024,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,11101,1101,72.18,35.063386,129.101371,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,12102,2102,91.82,35.070939,129.105305,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,11301,1301,90.3,35.071393,129.105362,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,11102,1102,93.36,35.070654,129.104985,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
377,06:06:17,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050377,""longitude"":129.119012},""track_002"":{""latitude"":35.067382,""longitude"":129.129511}}"
378,06:06:18,12101,2101,67.24,35.063958,129.103518,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,11201,1201,72.87,35.063659,129.102454,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,11101,1101,72.18,35.0634,129.101424,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,12102,2102,91.82,35.070937,129.105361,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,11301,1301,90.3,35.071392,129.105419,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,11102,1102,93.36,35.070651,129.105041,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
378,06:06:18,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050417,""longitude"":129.118942},""track_002"":{""latitude"":35.067393,""longitude"":129.129428}}"
379,06:06:19,12101,2101,67.24,35.063975,129.10357,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,11201,1201,72.61,35.06367,129.102497,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,11101,1101,72.7,35.063411,129.101467,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,12102,2102,91.82,35.070936,129.105418,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,11301,1301,90.3,35.071392,129.105475,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,11102,1102,93.36,35.070649,129.105098,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
379,06:06:19,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050458,""longitude"":129.118873},""track_002"":{""latitude"":35.067404,""longitude"":129.129344}}"
380,06:06:20,12101,2101,67.24,35.063993,129.103622,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,11201,1201,72.61,35.063684,129.102551,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,11101,1101,72.7,35.063425,129.101521,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,12102,2102,91.82,35.070934,129.105474,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,11301,1301,90.3,35.071392,129.105532,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,11102,1102,93.36,35.070646,129.105154,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
380,06:06:20,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050498,""longitude"":129.118804},""track_002"":{""latitude"":35.067414,""longitude"":129.12926}}"
381,06:06:21,12101,2101,67.24,35.064011,129.103674,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,11201,1201,72.61,35.063698,129.102605,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,11101,1101,72.7,35.063439,129.101575,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,12102,2102,91.82,35.070933,129.105531,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,11301,1301,90.3,35.071392,129.105588,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,11102,1102,93.36,35.070643,129.10521,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
381,06:06:21,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050538,""longitude"":129.118735},""track_002"":{""latitude"":35.067425,""longitude"":129.129176}}"
382,06:06:22,12101,2101,67.24,35.064029,129.103726,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,11201,1201,72.61,35.063712,129.102659,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,11101,1101,72.7,35.063452,129.101629,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,12102,2102,91.82,35.070931,129.105587,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,11301,1301,90.3,35.071391,129.105645,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,11102,1102,93.36,35.07064,129.105267,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
382,06:06:22,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050578,""longitude"":129.118666},""track_002"":{""latitude"":35.067436,""longitude"":129.129092}}"
383,06:06:23,12101,2101,67.24,35.064047,129.103778,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,11201,1201,72.61,35.063725,129.102713,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,11101,1101,72.7,35.063466,129.101683,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,12102,2102,91.82,35.07093,129.105644,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,11301,1301,90.3,35.071391,129.105701,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,11102,1102,93.36,35.070638,129.105323,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
383,06:06:23,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050618,""longitude"":129.118597},""track_002"":{""latitude"":35.067447,""longitude"":129.129009}}"
384,06:06:24,12101,2101,64.13,35.064063,129.103819,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,11201,1201,72.61,35.063739,129.102767,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,11101,1101,72.7,35.06348,129.101737,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,12102,2102,91.82,35.070928,129.1057,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,11301,1301,90.3,35.071391,129.105758,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,11102,1102,93.36,35.070635,129.10538,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
384,06:06:24,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050658,""longitude"":129.118528},""track_002"":{""latitude"":35.067458,""longitude"":129.128925}}"
385,06:06:25,12101,2101,64.13,35.064083,129.10387,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,11201,1201,71.41,35.063751,129.10281,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,11101,1101,73.23,35.063491,129.10178,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,12102,2102,91.82,35.070927,129.105757,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,11301,1301,90.3,35.071391,129.105815,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,11102,1102,93.36,35.070632,129.105436,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
385,06:06:25,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050699,""longitude"":129.118459},""track_002"":{""latitude"":35.067468,""longitude"":129.128841}}"
386,06:06:26,12101,2101,64.13,35.064103,129.10392,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,11201,1201,71.41,35.063765,129.102863,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,11101,1101,73.23,35.063504,129.101834,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,12102,2102,91.82,35.070926,129.105813,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,11301,1301,90.3,35.07139,129.105871,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,11102,1102,93.36,35.070629,129.105493,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
386,06:06:26,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050739,""longitude"":129.118389},""track_002"":{""latitude"":35.067479,""longitude"":129.128757}}"
387,06:06:27,12101,2101,64.13,35.064123,129.103971,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,11201,1201,71.41,35.06378,129.102916,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,11101,1101,73.23,35.063518,129.101888,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,12102,2102,91.82,35.070924,129.10587,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,11301,1301,90.3,35.07139,129.105928,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,11102,1102,93.36,35.070627,129.105549,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
387,06:06:27,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050779,""longitude"":129.11832},""track_002"":{""latitude"":35.06749,""longitude"":129.128674}}"
388,06:06:28,12101,2101,64.13,35.064143,129.104022,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,11201,1201,71.41,35.063795,129.10297,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,11101,1101,73.23,35.063531,129.101942,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,12102,2102,91.82,35.070923,129.105926,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,11301,1301,90.3,35.07139,129.105984,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,11102,1102,93.36,35.070624,129.105605,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
388,06:06:28,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050819,""longitude"":129.118251},""track_002"":{""latitude"":35.067501,""longitude"":129.12859}}"
389,06:06:29,12101,2101,64.13,35.064163,129.104073,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,11201,1201,71.41,35.063809,129.103023,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,11101,1101,73.23,35.063544,129.101996,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,12102,2102,91.82,35.070921,129.105983,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,11301,1301,90.3,35.07139,129.106041,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,11102,1102,93.36,35.070621,129.105662,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
389,06:06:29,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050859,""longitude"":129.118182},""track_002"":{""latitude"":35.067511,""longitude"":129.128506}}"
390,06:06:30,12101,2101,59.84,35.064182,129.104111,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,11201,1201,71.41,35.063824,129.103076,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,11101,1101,73.23,35.063558,129.10205,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,12102,2102,91.82,35.07092,129.106039,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,11301,1301,90.3,35.071389,129.106097,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,11102,1102,93.36,35.070619,129.105718,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
390,06:06:30,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.050899,""longitude"":129.118113},""track_002"":{""latitude"":35.067522,""longitude"":129.128422}}"
391,06:06:31,12101,2101,59.84,35.064205,129.10416,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,11201,1201,70.15,35.063836,129.103119,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,11101,1101,73.03,35.063568,129.102094,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,12102,2102,91.82,35.070918,129.106096,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,11301,1301,90.3,35.071389,129.106154,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,11102,1102,93.36,35.070616,129.105775,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,12201,2201,0,35.066049,129.086307,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
391,06:06:31,12202,2202,0,35.065294,129.086486,"{""track_001"":{""latitude"":35.05094,""longitude"":129.118044},""track_002"":{""latitude"":35.067533,""longitude"":129.128339}}"
392,06:06:32,12101,2101,59.84,35.064228,129.104209,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
392,06:06:32,11201,1201,70.15,35.063852,129.103172,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
392,06:06:32,11101,1101,73.03,35.063582,129.102148,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
392,06:06:32,12102,2102,91.82,35.070917,129.106152,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
392,06:06:32,11301,1301,90.3,35.071389,129.10621,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
392,06:06:32,11102,1102,93.36,35.070613,129.105831,"{""track_001"":{""latitude"":35.05098,""longitude"":129.117975},""track_002"":{""latitude"":35.067544,""longitude"":129.128255}}"
